timestampET,timestampUnix,title,slug,size,usdcSize,price,side,outcome,txHash
2026-05-18T18:48:04,1779144484,"Bitcoin Up or Down - May 18, 6:45PM-7:00PM ET","btc-updown-15m-1779144300",6.66,4.953679999999999,0.73,BUY,Down,0x75ef03c3ac88db3d9eaefd3f6ac9159321e769b8e254b6a3388db9d046c6faa7
2026-05-18T18:39:06,1779143946,"Bitcoin Up or Down - May 18, 6:30PM-6:45PM ET","btc-updown-15m-1779143400",10.63,4.86054,0.44,BUY,Down,0x3478fbf77acd003144f08b5781c1a8b8a092bed2af6e63c2dc697ab65c2cca92
2026-05-18T18:30:02,1779143402,"Bitcoin Up or Down - May 18, 6:15PM-6:30PM ET","btc-updown-15m-1779142500",15.34,3.5522,0.21956975228161668,BUY,Up,0x0c1bafa4b694a285102ea167a36a44844d47d8ae43413c691b892a2c266979f1
2026-05-18T18:30:00,1779143400,"Bitcoin Up or Down - May 18, 6:15PM-6:30PM ET","btc-updown-15m-1779142500",10,2.5,0.25,BUY,Up,0xcbcb13c9fad7be1c3b1c87cd0166b19aa5702e47832cd4730a4acfb566ea8492
2026-05-18T18:30:00,1779143400,"Bitcoin Up or Down - May 18, 6:15PM-6:30PM ET","btc-updown-15m-1779142500",10,2.32012,0.22,BUY,Up,0x0725ffcd7085eedd7c85d396b8bc034a8bb2faf23290803d3a9c04472e0cb6cc
2026-05-18T18:29:59,1779143399,"Bitcoin Up or Down - May 18, 6:15PM-6:30PM ET","btc-updown-15m-1779142500",16.12,3.23646,0.19,BUY,Up,0x77e8e9bd832d58ec2cde281d76f15e35806aa941a1bfbaa161a0af1fff79bb57
2026-05-18T18:29:59,1779143399,"Bitcoin Up or Down - May 18, 6:15PM-6:30PM ET","btc-updown-15m-1779142500",6.09,4.9402,0.8,BUY,Down,0xfd7530941c9cf45efa6aed8a99bdae7b93ab8f3c15f2903b33efb94b4616c7aa
2026-05-18T18:29:52,1779143392,"Bitcoin Up or Down - May 18, 6:15PM-6:30PM ET","btc-updown-15m-1779142500",6.43,1.7436099999999999,0.25777604976671853,BUY,Down,0x75cb00e69ff7f6d2c63acecabc5d7679e00dce46b427d497322ff2b60d3e2751
2026-05-18T18:29:52,1779143392,"Bitcoin Up or Down - May 18, 6:15PM-6:30PM ET","btc-updown-15m-1779142500",6.405403,1.665405,0.26000003434600444,BUY,Down,0x1e168190644f82c07b034d98296b8514d405e71640b0251d9bb7321b04546a0d
2026-05-18T18:05:46,1779141946,"Bitcoin Up or Down - May 18, 6:00PM-6:15PM ET","btc-updown-15m-1779141600",8.06,4.9714,0.6,BUY,Up,0xecc1697a884fe6e09dc6426c33fbc1bbb577a8bd711ae3fefa5fdfcfb7abdf2d
2026-05-18T18:05:29,1779141929,"Bitcoin Up or Down - May 18, 6:00PM-6:15PM ET","btc-updown-15m-1779141600",10.63,4.86054,0.44,BUY,Down,0xd5ab8ecc1c601ff053b826322200b9f994086fe1a7a49131e226ef037b4d273c
2026-05-18T17:44:41,1779140681,"Bitcoin Up or Down - May 18, 5:30PM-5:45PM ET","btc-updown-15m-1779139800",8.62,5.0612900000000005,0.57,BUY,Up,0xad924b0237523e55727ca8b33d9137a87b9961665bfc8146bf3ec499f94eb31e
2026-05-18T17:44:16,1779140656,"Bitcoin Up or Down - May 18, 5:30PM-5:45PM ET","btc-updown-15m-1779139800",6.25,4.8298,0.76,BUY,Down,0x20d5884b85a8b692be731c4ff0a14c39bb613dd62054fff95ff12b7caf536aef
2026-05-18T17:44:09,1779140649,"Bitcoin Up or Down - May 18, 5:30PM-5:45PM ET","btc-updown-15m-1779139800",14.7,4.32344,0.28,BUY,Up,0x6c3954d6c9f69d508bf14ca797dc8be7a9a30a6eddb75de8f2ce752256f0403c
2026-05-18T17:43:55,1779140635,"Bitcoin Up or Down - May 18, 5:30PM-5:45PM ET","btc-updown-15m-1779139800",8.06,4.8122300000000005,0.58,BUY,Up,0x504c1d4a538a6accf0f6c82b997cef7687e88af3b791429785c84d9460a14973
2026-05-18T17:40:18,1779140418,"Bitcoin Up or Down - May 18, 5:30PM-5:45PM ET","btc-updown-15m-1779139800",14.28,5.01364,0.3354901960784314,BUY,Up,0x8eadda8f7cc63b3b220088b1da02dcf2f687e94d259ee1424a1f2cf4ec8527b3
2026-05-18T17:40:17,1779140417,"Bitcoin Up or Down - May 18, 5:30PM-5:45PM ET","btc-updown-15m-1779139800",8.06,4.9972,0.62,BUY,Down,0x802e97648318063c608fc5a4aa7cbf1e0168c689bca5f8023c95bc99fe2b91d8
2026-05-18T17:40:04,1779140404,"Bitcoin Up or Down - May 18, 5:30PM-5:45PM ET","btc-updown-15m-1779139800",8.92857,3.928571,0.4400000224000036,BUY,Down,0x84e525f5d0827b97f84b02e8789d7f99a9cdcd32af4123fe73c916f5bf90a505
2026-05-18T17:14:33,1779138873,"Bitcoin Up or Down - May 18, 5:00PM-5:15PM ET","btc-updown-15m-1779138000",15.62,4.91561,0.3,BUY,Down,0x89f1ae7375fd51880e177d8af6e28cc6c958312340b6b04285363027ca7c4982
2026-05-18T16:53:07,1779137587,"Bitcoin Up or Down - May 18, 4:45PM-5:00PM ET","btc-updown-15m-1779137100",11.36,4.964910000000001,0.42,BUY,Up,0xa21c195a0f9f3d848b7cafde8ed80c87a4768e660dedb818b2f24a7426d8e203
2026-05-18T16:35:14,1779136514,"Bitcoin Up or Down - May 18, 4:30PM-4:45PM ET","btc-updown-15m-1779136200",6.94,5.09473,0.72,BUY,Down,0x9d7a4b04dfcff8e673cb775d32a3a5a5ea2b263f8f5a12fe3974595dec7972fc
2026-05-18T16:34:46,1779136486,"Bitcoin Up or Down - May 18, 4:30PM-4:45PM ET","btc-updown-15m-1779136200",7.57,5.041049999999999,0.65,BUY,Down,0x95b2408a2f61c6b92d943f3fc905662099763e6e0bf48ad7b28f3cd20188a7f9
2026-05-18T16:32:30,1779136350,"Bitcoin Up or Down - May 18, 4:30PM-4:45PM ET","btc-updown-15m-1779136200",7,4.1100900000000005,0.57,BUY,Up,0xf83dcb4681b935f11384b6a2bd56b7954803f1deb97f6cddf3a268161ca2d8d3
2026-05-18T16:20:25,1779135625,"Bitcoin Up or Down - May 18, 4:15PM-4:30PM ET","btc-updown-15m-1779135300",9.61,5.0691999999999995,0.51,BUY,Down,0xd0e61418d00987d12d8f5bc025424f160960209559059f43dfd4a009e471dbe2
2026-05-18T15:59:58,1779134398,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",5.61,4.92511,0.87,BUY,Up,0x0a1e6abe19cc7e70c041c1e1e72460b2a45402cc1742c4a90505284d65b99242
2026-05-18T15:59:50,1779134390,"Bitcoin Up or Down - May 18, 3:45PM-4:00PM ET","btc-updown-15m-1779133500",6.94,5.09473,0.72,BUY,Down,0x876503a609b4f5c1f42ac63047564f4c69fa61b22e9f6f152e2cd65e76adf667
